player_id,team_id,player_name,team,position,R1,R2,R3,R4,R5,R6,appearance,Total
163793.0,8.0,Matt Miazga,Chelsea,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19419.0,8.0,Gary Cahill,Chelsea,Defender,1.83043616542,7.75387755102,9.473,0.0,14.69952,7.10851906752,3454.0,88.0
1718.0,8.0,John Terry,Chelsea,Defender,0.457906178057,1.15612244898,1.439,0.0,2.75616,0.734353222998,515.0,35.0
41328.0,8.0,César Azpilicueta,Chelsea,Defender,4.11757103722,8.00081632653,2.239,4.156,14.69952,5.77434642912,3564.0,87.0
84915.0,8.0,Michael Hector,Chelsea,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159506.0,8.0,Ola Aina,Chelsea,Defender,0.00621904929128,0.0965306122449,0.2,0.0,0.91872,0.00976886188577,43.0,13.0
17878.0,8.0,Cesc Fàbregas,Chelsea,Midfielder,8.63525158047,3.15632653061,6.995,11.429,1.2528,1.18188709046,1406.0,71.0
116594.0,8.0,N'Golo Kanté,Chelsea,Midfielder,3.80601722836,7.31612244898,2.439,1.039,1.9488,4.8789078409,3259.0,74.0
61262.0,8.0,Oscar,Chelsea,Midfielder,2.14572736635,1.07530612245,0.4,1.039,0.5568,0.650775655524,479.0,35.0
42786.0,8.0,Eden Hazard,Chelsea,Midfielder,12.2730231035,6.74367346939,21.985,5.195,2.088,0.946847833776,3004.0,94.0
28495.0,8.0,John Obi Mikel,Chelsea,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126187.0,8.0,Ruben Loftus-Cheek,Chelsea,Midfielder,0.0109550856901,0.143673469388,0.2,0.0,0.2784,0.021888515221,64.0,11.0
49013.0,8.0,Victor Moses,Chelsea,Midfielder,4.16737829909,5.57857142857,5.917,2.078,2.2272,3.47071379395,2485.0,71.0
66733.0,8.0,Juan Cuadrado,Chelsea,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
